id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
751753,57,retired,married,primary,no,-5,no,no,cellular,27,aug,89,2,-1,0,unknown,0
751757,25,student,single,secondary,no,949,no,no,cellular,26,feb,188,1,101,1,success,1
751762,42,blue-collar,married,secondary,no,783,yes,no,unknown,14,may,135,1,-1,0,unknown,0
751774,49,blue-collar,married,secondary,no,-1,yes,no,unknown,28,may,85,3,-1,0,unknown,0
751775,44,admin.,married,secondary,no,914,yes,no,unknown,30,may,50,2,-1,0,unknown,0
751782,42,blue-collar,married,unknown,no,-581,yes,no,cellular,11,may,143,1,350,3,failure,0
751792,44,admin.,married,secondary,no,0,yes,no,cellular,31,jul,76,3,-1,0,unknown,0
751803,39,blue-collar,married,secondary,no,612,yes,no,unknown,28,may,48,4,-1,0,unknown,0
751806,49,technician,married,secondary,no,0,no,no,cellular,20,aug,76,2,-1,0,unknown,0
751808,40,services,married,primary,no,469,yes,no,unknown,15,may,102,1,-1,0,unknown,0
751812,50,blue-collar,married,primary,no,2313,yes,no,unknown,6,jun,90,1,-1,0,unknown,0
751822,59,blue-collar,married,primary,no,753,no,no,unknown,20,may,8,6,-1,0,unknown,0
751831,41,blue-collar,married,secondary,no,0,no,no,unknown,19,jun,89,1,-1,0,unknown,0
751846,38,technician,married,tertiary,no,1,yes,yes,cellular,14,may,81,6,365,15,failure,0
751847,35,blue-collar,married,secondary,no,746,yes,no,unknown,3,jun,93,1,-1,0,unknown,0
751852,27,technician,single,secondary,no,565,yes,no,cellular,6,may,877,1,-1,0,unknown,1
751855,50,technician,married,secondary,no,0,no,no,cellular,19,aug,91,2,-1,0,unknown,0
751868,54,blue-collar,married,primary,no,1517,yes,yes,cellular,22,jul,84,3,-1,0,unknown,0
751876,54,technician,single,tertiary,no,602,yes,no,unknown,30,may,59,3,-1,0,unknown,0
751883,51,technician,married,secondary,no,496,no,no,cellular,30,apr,1138,2,-1,0,unknown,1
751891,44,technician,married,secondary,no,708,yes,no,telephone,17,nov,58,2,-1,0,unknown,0
751892,30,technician,single,tertiary,no,581,no,no,cellular,30,apr,746,1,-1,0,unknown,1
751893,46,blue-collar,married,secondary,no,-9,yes,no,unknown,14,may,201,3,-1,0,unknown,0
751899,43,management,married,primary,no,0,no,no,cellular,17,jul,65,3,-1,0,unknown,0
751906,37,management,married,tertiary,no,2240,no,no,cellular,22,may,957,1,185,6,success,1
751907,47,blue-collar,married,unknown,no,1004,yes,yes,unknown,13,may,104,1,-1,0,unknown,0
751911,54,blue-collar,married,secondary,no,20,yes,no,cellular,19,nov,92,2,-1,0,unknown,0
751918,52,services,married,secondary,no,1239,no,no,cellular,28,aug,70,10,-1,0,unknown,0
751920,25,student,single,secondary,no,703,no,no,cellular,3,jun,663,1,-1,0,unknown,1
751928,32,technician,married,secondary,no,12,yes,no,unknown,21,may,127,3,-1,0,unknown,0
751929,53,self-employed,married,secondary,no,1066,yes,no,cellular,29,jan,123,1,188,2,failure,0
751932,29,blue-collar,married,primary,no,559,yes,no,cellular,30,jul,59,2,-1,0,unknown,0
751941,39,technician,married,secondary,no,0,no,no,cellular,25,aug,88,4,-1,0,unknown,0
751943,49,management,married,tertiary,no,-73,yes,no,cellular,31,jul,80,4,-1,0,unknown,0
751954,36,blue-collar,married,primary,no,-79,no,yes,cellular,29,jan,103,1,-1,0,unknown,0
751961,70,management,divorced,tertiary,no,0,no,no,cellular,11,sep,225,1,-1,0,unknown,1
751971,33,management,single,tertiary,no,-218,yes,no,cellular,29,jul,76,3,-1,0,unknown,0
751972,34,blue-collar,married,primary,no,-208,yes,yes,unknown,7,may,160,1,-1,0,unknown,0
751975,45,management,divorced,tertiary,no,1199,no,no,cellular,14,jan,1076,3,-1,0,unknown,1
751978,45,blue-collar,married,primary,no,0,yes,no,cellular,30,jul,81,3,-1,0,unknown,0
751983,30,technician,married,secondary,no,16,yes,no,cellular,19,aug,85,6,-1,0,unknown,0
751988,47,technician,single,tertiary,no,1730,no,no,cellular,14,jun,226,2,-1,0,unknown,1
751997,49,management,married,tertiary,no,556,no,no,cellular,29,aug,121,6,-1,0,unknown,0
752011,32,management,married,tertiary,no,763,yes,no,cellular,18,nov,72,1,-1,0,unknown,0
752012,44,technician,married,secondary,no,3337,yes,no,unknown,26,may,72,3,-1,0,unknown,0
752014,42,management,married,tertiary,no,0,no,no,unknown,17,jun,73,4,-1,0,unknown,0
752016,30,management,married,secondary,no,-868,yes,yes,unknown,20,may,124,1,-1,0,unknown,0
752022,31,entrepreneur,married,tertiary,no,-405,yes,no,cellular,22,aug,80,2,-1,0,unknown,0
752023,49,blue-collar,married,primary,no,0,no,no,cellular,22,aug,105,2,-1,0,unknown,0
752024,58,technician,married,secondary,no,5,yes,yes,telephone,12,may,63,7,-1,0,unknown,0
752026,34,management,married,tertiary,no,2929,no,no,cellular,25,mar,238,1,90,4,other,1
752036,44,admin.,married,secondary,no,-938,yes,no,unknown,19,may,121,4,-1,0,unknown,0
752037,33,technician,married,secondary,no,20,yes,yes,cellular,18,aug,72,4,-1,0,unknown,0
752043,59,management,married,tertiary,no,0,no,no,cellular,30,jul,87,3,-1,0,unknown,0
752048,53,blue-collar,divorced,primary,no,-12,no,no,cellular,21,nov,70,1,-1,0,unknown,0
752051,45,management,married,secondary,no,-158,no,yes,cellular,8,jul,121,2,-1,0,unknown,0
752054,46,technician,single,secondary,no,714,no,yes,cellular,18,nov,67,1,-1,0,unknown,0
752064,41,technician,married,tertiary,no,498,yes,yes,cellular,29,jul,70,5,-1,0,unknown,0
752072,27,blue-collar,married,secondary,no,-158,no,no,unknown,3,jul,87,4,-1,0,unknown,0
752075,38,blue-collar,married,secondary,no,934,yes,no,unknown,20,may,51,1,-1,0,unknown,0
752078,33,blue-collar,married,primary,no,-97,yes,no,unknown,21,may,198,4,-1,0,unknown,0
752080,57,retired,married,secondary,no,0,yes,no,telephone,8,jul,79,1,-1,0,unknown,0
752108,44,blue-collar,married,primary,yes,-1007,yes,no,unknown,28,may,87,8,-1,0,unknown,0
752110,50,management,married,tertiary,no,1207,no,no,cellular,29,aug,59,4,-1,0,unknown,0
752113,31,services,married,secondary,no,4,yes,no,unknown,15,may,134,1,-1,0,unknown,0
752114,34,admin.,married,secondary,no,-932,yes,no,unknown,9,may,76,3,-1,0,unknown,0
752116,37,services,married,secondary,no,1309,yes,no,unknown,6,jun,74,3,-1,0,unknown,0
752127,58,technician,married,tertiary,no,-762,yes,yes,cellular,29,jul,124,3,-1,0,unknown,0
752130,59,retired,married,primary,yes,-122,no,no,cellular,28,jul,123,5,-1,0,unknown,0
752135,33,management,married,tertiary,no,5,yes,no,cellular,18,nov,65,1,-1,0,unknown,0
752147,46,services,married,primary,no,-171,yes,no,unknown,29,may,76,2,-1,0,unknown,0
752151,56,management,married,secondary,no,541,no,yes,unknown,19,jun,50,4,-1,0,unknown,0
752152,57,management,married,tertiary,no,0,no,no,cellular,21,nov,69,1,-1,0,unknown,0
752158,48,technician,divorced,secondary,no,2557,no,no,cellular,12,oct,255,1,94,3,failure,1
752164,52,technician,married,secondary,yes,4,no,yes,cellular,29,jul,123,3,-1,0,unknown,0
752166,41,blue-collar,married,secondary,no,3,yes,no,cellular,12,may,121,4,-1,0,unknown,0
752167,39,management,single,tertiary,no,635,no,yes,cellular,31,jul,75,13,-1,0,unknown,0
752171,48,management,married,tertiary,no,-547,yes,yes,cellular,18,nov,77,1,-1,0,unknown,0
752187,58,retired,married,secondary,no,-149,yes,no,cellular,10,jul,121,1,-1,0,unknown,0
752191,47,management,married,secondary,no,0,yes,no,cellular,31,jul,88,15,-1,0,unknown,0
752194,33,self-employed,married,tertiary,no,638,no,yes,cellular,8,aug,80,5,-1,0,unknown,0
752196,32,technician,married,secondary,no,-547,yes,yes,unknown,29,may,109,2,-1,0,unknown,0
752203,51,blue-collar,married,primary,no,0,no,no,cellular,26,aug,79,7,-1,0,unknown,0
752205,42,management,married,secondary,no,-63,no,no,cellular,18,nov,63,2,-1,0,unknown,0
752220,54,housemaid,married,primary,no,0,no,no,cellular,22,aug,67,2,-1,0,unknown,0
752224,52,blue-collar,married,secondary,yes,-637,yes,yes,unknown,27,may,135,1,-1,0,unknown,0
752231,60,admin.,married,primary,no,-444,no,yes,cellular,22,jul,108,2,-1,0,unknown,0
752243,32,services,married,secondary,no,1788,no,no,cellular,31,jul,69,7,-1,0,unknown,0
752244,56,technician,married,secondary,no,0,no,no,cellular,11,may,74,3,343,1,failure,0
752246,52,management,married,tertiary,no,0,no,no,cellular,18,aug,63,3,-1,0,unknown,0
752261,47,services,married,secondary,no,3895,no,no,cellular,2,jun,243,1,82,5,success,1
752265,52,blue-collar,married,secondary,no,0,no,no,cellular,29,aug,81,3,-1,0,unknown,0
752269,58,management,married,tertiary,no,2387,no,no,cellular,2,oct,293,3,184,2,success,1
752270,55,admin.,married,secondary,no,614,no,no,cellular,28,aug,88,5,-1,0,unknown,0
752275,33,admin.,single,secondary,no,690,yes,no,cellular,9,sep,187,1,92,20,success,1
752301,28,student,single,secondary,no,1003,no,no,cellular,22,oct,259,1,92,1,success,1
752316,30,technician,married,tertiary,no,0,no,no,cellular,28,aug,55,4,-1,0,unknown,0
752318,37,blue-collar,married,secondary,no,-8,yes,no,unknown,9,may,193,1,-1,0,unknown,0
752321,54,blue-collar,married,primary,no,0,no,no,unknown,12,jun,92,5,-1,0,unknown,0
752325,34,management,married,tertiary,yes,-1,no,no,cellular,8,jul,87,1,-1,0,unknown,0
752331,49,management,married,primary,no,299,yes,no,unknown,7,may,72,1,-1,0,unknown,0
752338,55,unemployed,married,secondary,no,-11,no,no,unknown,11,jun,63,1,-1,0,unknown,0
752351,25,technician,single,secondary,no,483,no,no,cellular,15,feb,212,2,-1,0,unknown,1
752354,36,services,divorced,secondary,no,0,no,no,cellular,21,nov,74,1,-1,0,unknown,0
752365,50,technician,married,secondary,no,-2,no,no,cellular,19,aug,87,2,-1,0,unknown,0
752366,38,housemaid,married,primary,no,-178,yes,yes,cellular,15,jul,49,2,-1,0,unknown,0
752378,47,management,divorced,tertiary,no,515,yes,no,unknown,30,may,50,3,-1,0,unknown,0
752381,22,student,single,tertiary,no,536,no,no,cellular,15,oct,227,2,183,2,success,1
752383,46,blue-collar,married,secondary,no,20,no,no,unknown,12,jun,113,1,-1,0,unknown,0
752389,50,management,married,tertiary,no,0,no,no,cellular,28,aug,91,5,-1,0,unknown,0
752407,36,management,married,tertiary,no,495,no,no,cellular,12,aug,307,1,182,4,success,1
752413,35,admin.,married,secondary,no,0,yes,yes,unknown,6,may,121,1,-1,0,unknown,0
752417,32,services,single,secondary,no,-59,yes,no,cellular,28,jul,56,7,-1,0,unknown,0
752426,27,blue-collar,single,secondary,no,535,no,no,cellular,16,nov,265,1,196,2,success,1
752427,33,services,married,secondary,no,898,yes,no,cellular,18,nov,89,2,-1,0,unknown,0
752438,51,blue-collar,married,secondary,no,664,no,yes,cellular,22,aug,70,9,-1,0,unknown,0
752442,44,technician,married,secondary,no,1146,yes,yes,unknown,13,may,98,1,-1,0,unknown,0
752448,47,technician,married,secondary,no,0,no,no,cellular,29,aug,83,2,-1,0,unknown,0
752449,42,blue-collar,married,secondary,no,130,yes,no,unknown,29,may,125,2,-1,0,unknown,0
752451,54,management,married,tertiary,no,0,yes,no,cellular,22,jul,76,2,-1,0,unknown,0
752457,36,admin.,single,secondary,no,715,yes,no,unknown,20,may,121,3,-1,0,unknown,0
752460,36,services,married,secondary,no,381,yes,no,unknown,6,may,133,1,-1,0,unknown,0
752469,33,management,married,tertiary,no,0,no,no,cellular,25,aug,59,4,-1,0,unknown,0
752474,41,services,married,secondary,no,-1621,yes,yes,unknown,27,may,161,1,-1,0,unknown,0
752475,43,admin.,married,secondary,no,-421,yes,yes,unknown,4,jun,90,1,-1,0,unknown,0
752476,34,management,married,tertiary,no,0,yes,no,cellular,21,nov,50,1,-1,0,unknown,0
752480,45,technician,married,secondary,no,46,no,no,cellular,21,aug,72,5,-1,0,unknown,0
752482,33,management,married,tertiary,no,-547,no,no,cellular,25,aug,77,4,-1,0,unknown,0
752483,25,student,single,secondary,no,568,no,no,cellular,15,oct,229,1,91,4,other,1
752485,48,housemaid,married,primary,no,0,no,no,cellular,29,jul,67,8,-1,0,unknown,0
752492,51,services,married,secondary,no,0,yes,no,cellular,24,jul,70,2,-1,0,unknown,0
752497,51,management,married,tertiary,no,1311,no,no,cellular,6,aug,1281,4,-1,0,unknown,1
752498,33,blue-collar,married,secondary,no,-63,yes,no,unknown,13,may,73,7,-1,0,unknown,0
752504,39,entrepreneur,married,primary,no,0,no,no,cellular,19,aug,87,1,-1,0,unknown,0
752505,40,blue-collar,married,secondary,no,644,yes,yes,cellular,19,nov,82,3,113,4,other,0
752513,47,services,married,secondary,no,2398,yes,no,unknown,14,may,71,1,-1,0,unknown,0
752528,35,blue-collar,married,primary,no,972,yes,no,cellular,21,jul,72,5,-1,0,unknown,0
752543,53,management,married,tertiary,no,1339,yes,no,cellular,30,jul,72,3,-1,0,unknown,0
752550,70,retired,married,primary,no,2346,no,no,cellular,23,sep,219,1,184,5,failure,1
752555,51,technician,married,tertiary,no,0,no,yes,telephone,28,jul,59,2,-1,0,unknown,0
752557,45,admin.,married,secondary,no,78,yes,no,unknown,26,may,68,1,-1,0,unknown,0
752558,49,technician,divorced,secondary,no,-204,yes,no,cellular,18,may,76,4,349,4,failure,0
752585,43,blue-collar,married,unknown,no,-28,yes,no,unknown,6,may,152,1,-1,0,unknown,0
752603,54,management,single,secondary,no,-63,no,no,cellular,18,aug,50,4,-1,0,unknown,0
752605,34,management,married,tertiary,no,495,no,no,cellular,14,oct,242,1,91,1,success,1
752606,29,unemployed,single,tertiary,no,1381,yes,no,cellular,5,may,1388,2,-1,0,unknown,1
752623,59,entrepreneur,married,secondary,no,812,no,no,unknown,6,jun,83,2,-1,0,unknown,0
752626,52,entrepreneur,married,secondary,no,-7,yes,no,cellular,15,may,122,3,-1,0,unknown,0
752630,27,student,single,tertiary,no,0,no,no,cellular,5,aug,253,1,97,1,success,1
752631,44,management,married,primary,no,676,yes,no,unknown,29,may,81,16,-1,0,unknown,0
752634,42,blue-collar,married,primary,no,517,yes,no,unknown,14,may,72,1,-1,0,unknown,0
752638,77,housemaid,married,primary,no,4608,no,no,telephone,23,oct,252,1,183,6,success,1
752643,44,blue-collar,married,primary,no,-732,yes,yes,unknown,28,may,61,2,-1,0,unknown,0
752646,30,blue-collar,divorced,secondary,no,-199,yes,no,unknown,28,may,106,1,-1,0,unknown,0
752653,39,admin.,married,secondary,no,0,no,yes,cellular,30,jun,226,1,87,3,success,1
752660,48,management,married,primary,no,572,yes,no,cellular,18,nov,70,1,-1,0,unknown,0
752664,45,blue-collar,married,secondary,no,3571,yes,yes,cellular,8,may,82,7,-1,0,unknown,0
752677,31,student,single,secondary,no,8295,no,no,cellular,12,nov,686,1,-1,0,unknown,1
752678,59,retired,married,primary,no,0,no,no,unknown,18,jun,67,1,-1,0,unknown,0
752686,37,unemployed,married,primary,no,-476,yes,no,unknown,30,may,76,2,-1,0,unknown,0
752689,46,blue-collar,married,primary,no,-27,yes,yes,unknown,26,may,151,1,-1,0,unknown,0
752693,39,management,married,tertiary,yes,-2,yes,no,cellular,8,may,90,1,-1,0,unknown,0
752696,49,blue-collar,married,primary,no,0,yes,no,unknown,27,may,63,1,-1,0,unknown,0
752702,55,self-employed,married,secondary,no,917,no,no,cellular,31,jul,56,3,-1,0,unknown,0
752704,44,services,married,secondary,no,-27,yes,yes,unknown,28,may,106,1,-1,0,unknown,0
752705,54,services,married,secondary,no,-288,no,yes,cellular,7,jul,112,2,-1,0,unknown,0
752710,34,blue-collar,married,secondary,yes,-204,yes,no,unknown,27,may,89,3,-1,0,unknown,0
752723,19,student,single,secondary,no,0,no,no,cellular,26,apr,669,1,85,2,success,1
752728,41,blue-collar,married,primary,no,-1091,yes,yes,unknown,21,may,124,3,-1,0,unknown,0
752729,58,blue-collar,married,primary,no,3,no,no,cellular,12,aug,58,2,-1,0,unknown,0
752735,48,self-employed,married,secondary,no,30,no,no,cellular,25,aug,121,4,-1,0,unknown,0
752739,31,technician,single,secondary,no,-208,yes,yes,unknown,21,may,151,1,-1,0,unknown,0
752742,32,blue-collar,married,unknown,no,0,yes,no,cellular,9,jul,121,1,-1,0,unknown,0
752759,33,blue-collar,single,primary,no,3868,yes,no,cellular,5,may,59,2,350,2,other,0
752765,36,blue-collar,married,unknown,no,0,yes,no,cellular,6,may,83,2,-1,0,unknown,0
752769,42,technician,married,tertiary,no,627,yes,no,unknown,5,may,89,1,-1,0,unknown,0
752771,36,admin.,married,secondary,no,611,yes,no,unknown,27,may,5,1,-1,0,unknown,0
752783,49,technician,married,secondary,no,-1041,yes,yes,cellular,25,jul,77,1,-1,0,unknown,0
752795,54,services,single,secondary,no,547,no,yes,telephone,11,jul,102,2,-1,0,unknown,0
752801,21,student,single,secondary,no,1116,no,no,cellular,27,jul,201,2,181,4,success,1
752803,41,technician,single,secondary,no,-68,yes,yes,cellular,26,aug,91,2,-1,0,unknown,0
752808,34,blue-collar,married,secondary,no,456,yes,no,unknown,21,may,87,1,-1,0,unknown,0
752810,37,services,married,secondary,no,-12,yes,no,unknown,2,jun,138,1,-1,0,unknown,0
752812,47,admin.,married,secondary,yes,-165,yes,no,unknown,2,jun,114,2,-1,0,unknown,0
752816,45,blue-collar,married,primary,no,907,yes,yes,unknown,15,may,103,2,-1,0,unknown,0
752820,52,services,married,secondary,no,-742,yes,yes,unknown,26,may,114,1,-1,0,unknown,0
752826,49,blue-collar,single,primary,no,1316,yes,no,cellular,18,nov,73,1,-1,0,unknown,0
752827,34,management,married,tertiary,no,0,yes,no,cellular,29,aug,88,2,-1,0,unknown,0
752836,41,admin.,married,secondary,no,-742,yes,no,cellular,31,jul,81,2,-1,0,unknown,0
752841,37,services,married,secondary,no,-6,yes,no,unknown,28,may,80,3,-1,0,unknown,0
752852,23,services,single,secondary,no,-95,yes,no,unknown,12,may,121,1,-1,0,unknown,0
752854,29,blue-collar,single,tertiary,no,567,no,no,cellular,4,jun,545,1,88,2,success,1
752859,35,blue-collar,married,primary,no,139,yes,yes,unknown,8,may,7,1,-1,0,unknown,0
752860,50,blue-collar,married,primary,no,-166,yes,no,unknown,26,may,129,2,-1,0,unknown,0
752876,44,services,married,secondary,no,0,no,no,cellular,31,jul,50,2,-1,0,unknown,0
752881,47,technician,divorced,secondary,yes,-1013,yes,yes,unknown,27,may,123,1,-1,0,unknown,0
752889,42,management,married,tertiary,no,38,no,no,cellular,18,aug,85,4,-1,0,unknown,0
752890,45,blue-collar,married,primary,no,5151,yes,yes,unknown,15,may,114,1,-1,0,unknown,0
752894,46,admin.,married,secondary,no,526,no,no,cellular,30,apr,447,1,87,5,success,1
752901,38,services,married,secondary,no,0,yes,yes,cellular,17,nov,74,1,165,2,failure,0
752910,32,blue-collar,married,secondary,no,714,yes,yes,unknown,6,may,163,1,-1,0,unknown,0
752921,37,blue-collar,married,primary,no,1622,yes,no,unknown,30,jun,76,3,-1,0,unknown,0
752932,47,technician,married,secondary,no,1448,yes,yes,cellular,29,jul,123,2,-1,0,unknown,0
752942,53,management,married,tertiary,no,0,no,yes,cellular,20,aug,68,2,-1,0,unknown,0
752943,40,services,single,secondary,no,1013,yes,yes,unknown,15,may,98,1,-1,0,unknown,0
752957,49,blue-collar,married,secondary,no,68,yes,no,unknown,6,may,68,1,-1,0,unknown,0
752967,39,management,married,tertiary,no,8,yes,no,cellular,17,jul,91,3,-1,0,unknown,0
752969,49,blue-collar,married,secondary,no,926,yes,no,cellular,31,jul,96,10,-1,0,unknown,0
752975,47,technician,married,secondary,no,0,no,no,cellular,22,aug,93,2,-1,0,unknown,0
752977,33,blue-collar,married,secondary,no,-78,yes,no,unknown,27,may,198,2,-1,0,unknown,0
752980,41,technician,single,secondary,no,-3,no,yes,cellular,21,aug,81,7,-1,0,unknown,0
752985,30,self-employed,married,primary,no,3,no,no,cellular,11,aug,65,2,-1,0,unknown,0
753003,36,technician,married,secondary,no,0,yes,no,cellular,21,jul,53,8,-1,0,unknown,0
753004,43,entrepreneur,married,secondary,no,0,yes,no,cellular,30,jan,123,2,-1,0,unknown,0
753009,42,blue-collar,married,primary,no,29,yes,no,unknown,8,may,39,3,-1,0,unknown,0
753013,43,management,married,tertiary,no,-1,no,no,unknown,27,may,95,4,-1,0,unknown,0
753015,29,technician,single,secondary,no,2725,no,no,cellular,30,apr,705,1,-1,0,unknown,1
753016,43,management,married,tertiary,no,574,yes,no,unknown,29,may,122,3,-1,0,unknown,0
753020,39,services,married,secondary,no,606,no,no,unknown,20,jun,91,3,-1,0,unknown,0
753024,50,blue-collar,married,secondary,no,581,yes,no,unknown,8,may,6,1,-1,0,unknown,0
753028,30,self-employed,single,tertiary,no,643,yes,no,cellular,6,jul,1084,1,-1,0,unknown,1
753030,59,retired,married,secondary,no,-488,yes,no,cellular,21,jul,81,2,-1,0,unknown,0
